"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대구광역시 서구청",대구광역시 서구 평리로72길 19,대구광역시 서구 내당동 25-22,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.863467,128.5623696,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로5길 7,대구광역시 서구 내당동 900-37,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.864068,128.570655,2019-06-13
"대구광역시 서구청",대구광역시 서구 큰장로11길 10,대구광역시 서구 내당동 1001-9,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.866084,128.573066,2019-06-13
"대구광역시 서구청",대구광역시 서구 큰장로 109-47,대구광역시 서구 내당동 1025,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.868803,128.577414,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로88길 25-1,대구광역시 서구 내당동 1023-7,생활방범,1,130,남서,30,2014-12,053-663-3901,35.868925,128.576924,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로76길 35,대구광역시 서구 비산동 269-12,생활방범,1,200,동서남북,30,2016-06,053-663-3901,35.868863,128.572026,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로78길 25,대구광역시 서구 비산동 226-60,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.870197,128.5739703,2019-06-13
"대구광역시 서구청",대구광역시 서구 평리로85길 8,대구광역시 서구 비산동 298-6,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.867825,128.570105,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로63안길 10,대구광역시 서구 비산동 1822-5,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.886366,128.555931,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로49길 12-2,대구광역시 서구 비산동 912-8,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.884612,128.560418,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로49길 36,대구광역시 서구 비산동 1296-8,생활방범,1,200,동서남북,30,2016-07,053-663-3901,35.886376,128.558647,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로55길 11-1,대구광역시 서구 비산동 944-19,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.8853104,128.564379,2019-06-13
"대구광역시 서구청",대구광역시 서구 팔달로 174,대구광역시 서구 원대동3가 1367-2,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.888505,128.569037,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로61길 31,대구광역시 서구 비산동 1037-10,생활방범,1,200,동서남북,30,2015-07,053-663-3901,35.887364,128.569245,2019-06-13
"대구광역시 서구청",대구광역시 서구 팔달로46길 24,대구광역시 서구 원대동 1415-24,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.886078,128.573314,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로56길 13,대구광역시 서구 원대동3가 1295-18,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.885881,128.5762498,2019-06-13
"대구광역시 서구청",대구광역시 서구 염색공단로11길 29,대구광역시 서구 비산동 2008-142,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.885293,128.553027,2019-06-13
"대구광역시 서구청",대구광역시 서구 통학로38길 15,대구광역시 서구 평리동 711-48,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.8770949972,128.564529,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로49길 48,대구광역시 서구 평리동 1080-1,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.874815,128.557937,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로29길 14,대구광역시 서구 평리동 1519-15,생활방범,1,200,동서남북,30,2015-12,053-663-3901,35.871059,128.553214,2019-06-13
"대구광역시 서구청",대구광역시 서구 문화로43길 13-1,대구광역시 서구 평리동 723-11,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.876916,128.555789,2019-06-13
"대구광역시 서구청",대구광역시 서구 문화로 263-22,대구광역시 서구 평리동 892-2,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.876752,128.561624,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로25길 26,대구광역시 서구 비산동 460-4,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.8743602,128.5686105,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로41길 14,대구광역시 서구 평리동 512-5,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.880466,128.555993,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로61길 28-4,대구광역시 서구 비산동 729-6,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.882075,128.567187,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로59길 38,대구광역시 서구 비산동 753-8,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.882905,128.5653999,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로45길 31,대구광역시 서구 비산동 705-6,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.882391,128.568978,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로74길 23,대구광역시 서구 비산동 3-84,생활방범,1,200,동서남북,30,2015-04,053-663-3901,35.877981,128.575571,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로61길 15-1,대구광역시 서구 평리동 1055-29,생활방범,2,200,북동/서,30,2014-12,053-663-3901,35.873601,128.564377,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로75길 24,대구광역시 서구 비산동 434-104,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.874407,128.572331,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로67길 28-1,대구광역시 서구 비산동 656-4,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.883121,128.570574,2019-06-13
"대구광역시 서구청",대구광역시 서구 통학로51길 25,대구광역시 서구 비산동 814-9,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.881808,128.560557,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로75길 16,대구광역시 서구 비산동 19-4,생활방범,1,200,동서남북,30,2014-03,053-663-3901,35.880502,128.574483,2019-06-13
"대구광역시 서구청",대구광역시 서구 달구벌대로361길 13,대구광역시 서구 내당동 214-23,생활방범,1,200,동서남북,30,2014-03,053-663-3901,35.860746,128.561373,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로59길 6,대구광역시 서구 평리동 657-1,생활방범,1,200,동서남북,30,2012-01,053-663-3901,35.879847,128.565593,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로33길 9-2,대구광역시 서구 평리동 421-1,생활방범,1,200,동서남북,30,2012-01,053-663-3901,35.880242,128.551505,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로75길 36-21,대구광역시 서구 비산동 434-52,생활방범,1,200,동서남북,30,2012-01,053-663-3901,35.875402,128.573219,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로2길 52,대구광역시 서구 내당동 66-11,생활방범,1,200,동서남북,30,2012-01,053-663-3901,35.860368,128.562611,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로8길 67,대구광역시 서구 내당동 12-27,생활방범,1,200,동서남북,30,2012-01,053-663-3901,35.862359,128.563987,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로41길 34,대구광역시 서구 평리동 610-19,생활방범,1,200,동서남북,30,2012-01,053-663-3901,35.876803,128.551066,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로36길 8,대구광역시 서구 중리동 35-5,생활방범,1,200,동,30,2012-01,053-663-3901,35.868934,128.550739,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로67길 13,대구광역시 서구 평리동 812-57,생활방범,1,200,동서남북,30,2012-01,053-663-3901,35.873396,128.566945,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로30길 38-9,대구광역시 서구 평리동 631-13,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.875286,128.549171,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로10길 42,대구광역시 서구 내당동 30-1,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.863816,128.560914,2019-06-13
"대구광역시 서구청",대구광역시 서구 문화로37길 20,대구광역시 서구 평리동 613-52,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.876957,128.552426,2019-06-13
"대구광역시 서구청",대구광역시 서구 당산로53길 15,대구광역시 서구 내당동 416-1,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.859892,128.545644,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로61길 34,대구광역시 서구 비산동 1670,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.887818,128.555441,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로49길 29,대구광역시 서구 비산동 1319-23,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.8859701,128.559204,2019-06-13
"대구광역시 서구청",대구광역시 서구 통학로18길 47-1,대구광역시 서구 평리동 1137-24,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.868597,128.568565,2019-06-13
"대구광역시 서구청",대구광역시 서구 평리로73길 29,대구광역시 서구 평리동 1206-28,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.868149,128.562471,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로69길 6,대구광역시 서구 비산동 1104-50,생활방범,1,200,동서남북,30,2013-08,053-663-3901,35.884743,128.572343,2019-06-13
"대구광역시 서구청",대구광역시 서구 달구벌대로375길 6,대구광역시 서구 내당동 884-3,생활방범,1,200,동서남북,30,2014-05,053-663-3901,35.861663,128.569238,2019-06-13
"대구광역시 서구청",대구광역시 서구 달구벌대로373길 18,대구광역시 서구 내당동 891-26,생활방범,1,200,동서남북,30,2014-05,053-663-3901,35.862685,128.568479,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로 13,대구광역시 서구 내당동 896-15,생활방범,1,200,동서남북,30,2014-05,053-663-3901,35.863333,128.571459,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로5길 6,대구광역시 서구 내당동 901-24,생활방범,1,200,동서남북,30,2014-05,053-663-3901,35.8643398,128.570792,2019-06-13
"대구광역시 서구청",대구광역시 서구 달구벌대로373길 13-1,대구광역시 서구 내당동 890-45,생활방범,1,200,동서남북,30,2014-05,053-663-3901,35.862354,128.568142,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로45길 10,대구광역시 서구 평리동 481-12,생활방범,2,,동서남북/남,30,2014-12,053-663-3901,35.8802201,128.557569,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로57길 5,대구광역시 서구 평리동 651-26,생활방범,2,,동서남북/서,30,2014-12,053-663-3901,35.880049,128.563835,2019-06-13
"대구광역시 서구청",대구광역시 서구 통학로40길 50,대구광역시 서구 비산동 541-31,생활방범,1,200,동서남북,30,2014-12,053-663-3901,35.878466,128.5683098,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로49안길 30,대구광역시 서구 비산동 1277-7,생활방범,1,200,동서남북,30,2014-12,053-663-3901,35.886684,128.562404,2019-06-13
"대구광역시 서구청",대구광역시 서구 큰장로9길 15-2,대구광역시 서구 내당동 971-14,생활방범,1,200,동서남북,30,2014-12,053-663-3901,35.865762,128.5718300,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로57길 36-57,대구광역시 서구 비산동 1236-1,생활방범,1,200,동서남북,30,2014-12,053-663-3901,35.888239,128.564442,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로3길 59-26,대구광역시 서구 내당동 463-55,생활방범,1,200,동서남북,30,2014-12,053-663-3901,35.857549,128.549891,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로33길 12,대구광역시 서구 비산동 517-3,생활방범,1,200,동서남북,30,2014-12,053-663-3901,35.876891,128.570056,2019-06-13
"대구광역시 서구청",대구광역시 서구 문화로69길 13,대구광역시 서구 비산동 518-14,생활방범,1,200,동서남북,30,2014-12,053-663-3901,35.877252,128.570068,2019-06-13
"대구광역시 서구청",대구광역시 서구 평리동 656-1,대구광역시 서구 평리동 656-1,생활방범,1,200,동서남북,30,2015-07,053-663-3901,35.880262,128.565684,2019-06-13
"대구광역시 서구청",대구광역시 서구 통학로46길 36,대구광역시 서구 평리동 656-4,생활방범,1,200,동서남북,30,2015-07,053-663-3901,35.880335,128.5669399,2019-06-13
"대구광역시 서구청",대구광역시 서구 고성로15길 30-1,대구광역시 서구 원대동3가 1250-2,생활방범,2,,동서남북/남,30,2015-04,053-663-3901,35.884652,128.577433,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로34안길 21-3,대구광역시 서구 중리동 41-26,생활방범,2,,동서남북/동,30,2015-04,053-663-3901,35.868777,128.551885,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로67길 34,대구광역시 서구 비산동 358-3,생활방범,2,,동서남북/북,30,2015-04,053-663-3901,35.875111,128.567205,2019-06-13
"대구광역시 서구청",대구광역시 서구 문화로39길 8-1,대구광역시 서구 평리동 618-13,생활방범,2,,동서남북/북,30,2015-04,053-663-3901,35.876009,128.554027,2019-06-13
"대구광역시 서구청",대구광역시 서구 평리로35길 32,대구광역시 서구 중리동 1136-28,생활방범,2,,동서남북/동,30,2015-04,053-663-3901,35.862606,128.543485,2019-06-13
"대구광역시 서구청",대구광역시 서구 문화로60길 7-1,대구광역시 서구 평리동 843-5,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.875132,128.565846,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로44길 16-1,대구광역시 서구 평리동 694-1,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.878199,128.5568799,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로46길 73,대구광역시 서구 평리동 1358-1,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.864481,128.557373,2019-06-13
"대구광역시 서구청",대구광역시 서구 달구벌대로357길 45,대구광역시 서구 내당동 239-9,생활방범,1,200,동서남북,30,2015-10,053-663-3901,35.863652,128.558854,2019-06-13
"대구광역시 서구청",대구광역시 서구 달성공원로5길 19,대구광역시 서구 비산동 153-20,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.871962,128.577939,2019-06-13
"대구광역시 서구청",대구광역시 서구 달성공원로5길 9,대구광역시 서구 비산동 155-27,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.872288,128.578581,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로83길 9-1,대구광역시 서구 비산동 149-4,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.872693,128.576368,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로83길 29,대구광역시 서구 비산동 146-13,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.873999,128.575483,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로83길 59,대구광역시 서구 비산동 108-2,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.876288,128.576816,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로83길 75,대구광역시 서구 비산동 2899,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.875475,128.5784602,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로81길 25-1,대구광역시 서구 비산동 143-14,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.874332,128.574775,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로74길 52,대구광역시 서구 비산동 2853,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.8765304,128.577895,2019-06-13
"대구광역시 서구청",대구광역시 서구 달성공원로 11,대구광역시 서구 비산동 156-30,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.871329,128.579302,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로 413,대구광역시 서구 비산동 402-3,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.8721502,128.576166,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로81길 48-1,대구광역시 서구 비산동 115-13,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.876238,128.574997,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로81안길 14-3,대구광역시 서구 비산동 125-86,생활방범,1,200,동서남북,30,2015-09,053-663-3901,35.875321,128.5758201,2019-06-13
"대구광역시 서구청",대구광역시 서구 염색공단로5길 18,대구광역시 서구 비산동 1890-36,생활방범,1,200,동서남북,30,2015-12,053-663-3901,35.886943,128.554343,2019-06-13
"대구광역시 서구청",대구광역시 서구 염색공단로11길 15-23,대구광역시 서구 비산동 2008-183,생활방범,1,200,동서남북,30,2015-12,053-663-3901,35.886311,128.553542,2019-06-13
"대구광역시 서구청",대구광역시 서구 염색공단로11길 15,대구광역시 서구 비산동 2008-84,생활방범,1,200,동서남북,30,2015-12,053-663-3901,35.886422,128.552384,2019-06-13
"대구광역시 서구청",대구광역시 서구 염색공단로9길 6,대구광역시 서구 비산동 1890-63,생활방범,1,200,동서남북,30,2015-12,053-663-3901,35.886981,128.5538700,2019-06-13
"대구광역시 서구청",대구광역시 서구 고성로 24,대구광역시 서구 비산동 1194-37,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.886967,128.570742,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로59길 1,대구광역시 서구 비산동 1004-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.884892,128.566513,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로61길 18,대구광역시 서구 비산동 1019-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.886328,128.568406,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로61안길 28-6,대구광역시 서구 비산동 1141-5,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.885441,128.571271,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로 307,대구광역시 서구 비산동 1076-4,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.884952,128.567814,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로62길 86,대구광역시 서구 비산동 1219-39,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.8877704,128.565276,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로41안길 10-1,대구광역시 서구 비산동 892,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.883761,128.558474,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로 207,대구광역시 서구 비산동 888-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.883129,128.557158,2019-06-13
"대구광역시 서구청",대구광역시 서구 비산7동 2009-62,대구광역시 서구 비산7동 2009-62,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.884437,128.553163,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 289,대구광역시 서구 비산동 1854-14,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.883699,128.556095,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 305,대구광역시 서구 비산동 1644,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.885158,128.556879,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 38,대구광역시 서구 내당동 230-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.861299,128.557021,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 4길 12,대구광역시 서구 내당동 223-9,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.860051,128.5581702,2019-06-13
"대구광역시 서구청",대구광역시 서구 달구벌대로 361길 28,대구광역시 서구 내당동 70-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.861823,128.561272,2019-06-13
"대구광역시 서구청",대구광역시 서구 달구벌대로329길 125,대구광역시 서구 중리동 707-20,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.859092,128.544063,2019-06-13
"대구광역시 서구청",대구광역시 서구 평리로42길 48,대구광역시 서구 내당동 359-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.859035,128.547464,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로83길 17,대구광역시 서구 비산동 404-7,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.872986,128.5755297,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로40길 17-57,대구광역시 서구 비산동 15-23,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.880175,128.575377,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로20길 13,대구광역시 서구 비산동 257-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.871255,128.572555,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로 420-22,대구광역시 서구 비산동 185-73,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.871245,128.576162,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로 78길 42,대구광역시 서구 비산동 200-51,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.868832,128.573633,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로 57길 50,대구광역시 서구 비산동 1233-5,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.888561,128.563399,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로 335-12,대구광역시 서구 비산동 1132,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.8849597,128.570706,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서로33길 20,대구광역시 서구 비산동 486-3,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.876923,128.568877,2019-06-13
"대구광역시 서구청",대구광역시 서구 국채보상로67안길 19,대구광역시 서구 비산동 369-11,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.873066,128.5692003,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 306,대구광역시 서구 비산동 1370-8,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.885012,128.557422,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 329-5,대구광역시 서구 비산동 1630-2,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.887727,128.557662,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 54길 15-9,대구광역시 서구 비산동 834-1,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.8818200,128.557748,2019-06-13
"대구광역시 서구청",대구광역시 서구 서대구로 61길 7-19,대구광역시 서구 비산동 1835,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.885173,128.555605,2019-06-13
"대구광역시 서구청",대구광역시 서구 달서천로 253,대구광역시 서구 비산동 918-5,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.883932,128.561783,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로81길 19-18,대구광역시 서구 비산동 2295,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.879538,128.576513,2019-06-13
"대구광역시 서구청",대구광역시 서구 북비산로58길 22-1,대구광역시 서구 평리동 781-2,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.877418,128.566124,2019-06-13
"대구광역시 서구청",대구광역시 서구 문화로 303,대구광역시 서구 평리동 791-5,생활방범,1,200,동서남북,30,2016-05,053-663-3901,35.875989,128.566095,2019-06-13
