"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대구광역시 수성구청",대구광역시 수성구 동원로6길 56-5 (만촌2동),대구광역시 수성구 만촌2동1017-11,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.862596,128.642834,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 교학로4길 17 (만촌3동),대구광역시 수성구 만촌3동857-10,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.854431,128.651733,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 교학로19길 39-4 (만촌3동),대구광역시 수성구 만촌3동881-18,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.848271,128.651851,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 국채보상로186길 55(범어2동),대구광역시 수성구 범어2동136-2,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.865725,128.633251,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 고산로18길 11 (신매동),대구광역시 수성구 고산1동(신매동)568-1,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.839325,128.705751,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산2동(시지동)509-1,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.840915,128.697881,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(욱수동)57,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.823834,128.705928,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 성동로33길 9(성동),대구광역시 수성구 고산3동(성동)306,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.848864,128.720502,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)568-12,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.839037,128.708007,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산3동(사월동)356-3 (선진자원 앞 지하보도 서편),생활방범,1,200,골목길 전방향,30,,053-666-2494,35.837357,128.720104,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산3동(사월동)356-3 (선진자원 앞 지하보도 동편),생활방범,1,200,골목길 전방향,30,,053-666-2494,35.837653,128.720699,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 성동로 169 (성동),대구광역시 수성구 고산3동(성동)343-3 (성동경로당 앞),생활방범,1,200,골목길 전방향,30,,053-666-2494,35.848646,128.720921,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 범어로 74 (범어동),대구광역시 수성구 범어4동271-7,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.855953,128.635617,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 범어로16길 22 (범어동),대구광역시 수성구 범어4동269-1,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.855975,128.636899,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로1길 16 (상동),대구광역시 수성구 상동395-18,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.830669,128.615697,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 수성로14길 7 (상동),대구광역시 수성구 상동350-9,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.832103,128.611613,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 상화로 6-10 (상동),대구광역시 수성구 상동243-8,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.833992,128.607911,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 수성로15길 42 (상동),대구광역시 수성구 상동231,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.832851,128.608834,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 수성로5길 16 (상동),대구광역시 수성구 상동612-27,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.828329,128.609561,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로48길 5-5 (파동),대구광역시 수성구 파동49-4,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.824531,128.610882,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로37길 8-4 (파동),대구광역시 수성구 파동23-61,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.819783,128.612012,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로28길 12 (파동),대구광역시 수성구 파동118-26,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.818643,128.616797,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로3길 100 (파동),대구광역시 수성구 파동169-3,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.813138,128.615743,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로22길 39 (파동),대구광역시 수성구 파동259,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.812476,128.620598,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로18길 17 (파동),대구광역시 수성구 파동345-5,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.811041,128.619278,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로14길 26 (파동),대구광역시 수성구 파동307,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.810711,128.621478,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로3길 68 (파동),대구광역시 수성구 파동528-1,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.810911,128.617443,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로2길 22-1 (파동),대구광역시 수성구 파동471-4,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.807862,128.621919,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로3길 30-1 (파동),대구광역시 수성구 파동540-9,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.807891,128.619719,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 파동로3길 8-13 (파동),대구광역시 수성구 파동488-8,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.807047,128.620835,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 청수로24길 14 (두산동),대구광역시 수성구 두산동18-1,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.839169,128.621276,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로16길 7 (두산동),대구광역시 수성구 두산동35-7,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.836879,128.617425,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로14길 23 (두산동),대구광역시 수성구 두산동65-6,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.835801,128.618251,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로8길 68-5 (두산동)(놀이터공원),대구광역시 수성구 두산동141 (아랫마을어린이공원),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.834078,128.619898,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지범로41길 36 (범물동)(놀이터공원),대구광역시 수성구 범물1동1283-1 (용지어린이공원),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.820981,128.646245,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 범물2동1367 (관계지어린이공원),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.814338,128.640121,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 범물2동1382-1 (삼주어린이공원),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.815979,128.642853,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2538,대구광역시 수성구 범어4동212-10(K-Plus 할인마트 앞),교통단속,1,210,,,,053-666-3022,35.858664,128.640201,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2538,대구광역시 수성구 범어4동212-10(K-Plus 할인마트 앞),교통단속,1,210,,,,053-666-3022,35.858664,128.640201,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2476,대구광역시 수성구 범어4동197-5(LEL어학원 앞),교통단속,1,130,,,,053-666-3022,35.858597,128.633457,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2476,대구광역시 수성구 범어4동197-5(LEL어학원 앞),교통단속,1,210,,,,053-666-3022,35.858597,128.633457,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2476,대구광역시 수성구 범어4동197-5(LEL어학원 앞),교통단속,1,210,,,,053-666-3022,35.858597,128.633457,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2393,대구광역시 수성구 범어3동42-8(범어네거리 우리은행 앞),교통단속,1,130,,,,053-666-3022,35.859389,128.624372,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2393,대구광역시 수성구 범어3동42-8(범어네거리 우리은행 앞),교통단속,1,210,,,,053-666-3022,35.859389,128.624372,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로 2393,대구광역시 수성구 범어3동42-8(범어네거리 우리은행 앞),교통단속,1,210,,,,053-666-3022,35.859389,128.624372,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 두산동117-1(대우트럼프월드 동편),교통단속,1,130,,,,053-666-3022,35.836441,128.623515,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 두산동117-1(대우트럼프월드 동편),교통단속,1,210,,,,053-666-3022,35.836441,128.623515,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 두산동117-1(대우트럼프월드 동편),교통단속,1,210,,,,053-666-3022,35.836441,128.623515,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)11-1(사월역 3번출구 서편),교통단속,1,130,,,,053-666-3022,35.836751,128.715669,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)11-1(사월역 3번출구 서편),교통단속,1,210,,,,053-666-3022,35.836751,128.715669,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)11-1(사월역 3번출구 서편),교통단속,1,210,,,,053-666-3022,35.836751,128.715669,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 동대구로 127,대구광역시 수성구 황금2동846-1(자금성),교통단속,1,200,,,,053-666-3022,35.841816,128.624006,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 동대구로 127,대구광역시 수성구 황금2동846-1(자금성),교통단속,1,41,,,,053-666-3022,35.841816,128.624006,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 동대구로 127,대구광역시 수성구 황금2동846-1(자금성),교통단속,1,41,,,,053-666-3022,35.841816,128.624006,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 동대구로 127,대구광역시 수성구 황금2동846-1(자금성),교통단속,1,41,,,,053-666-3022,35.841816,128.624006,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 청수로 131,대구광역시 수성구 황금2동848-3(황금막창),교통단속,1,200,,,,053-666-3022,35.840007,128.622556,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 청수로 131,대구광역시 수성구 황금2동848-3(황금막창),교통단속,1,41,,,,053-666-3022,35.840007,128.622556,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 청수로 131,대구광역시 수성구 황금2동848-3(황금막창),교통단속,1,41,,,,053-666-3022,35.840007,128.622556,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로54길 26 (수성동3가),대구광역시 수성구 수성3가동216(수성어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.852601,128.618832,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 수성4가동1009-2(호돌이어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.860999,128.620127,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 중동171(중동어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.841472,128.615408,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로492길 42 (범어동),대구광역시 수성구 범어4동255-10,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.855975,128.636899,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로502길 5-15 (범어동),대구광역시 수성구 범어4동206-10,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.858241,128.637734,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로32길 65-20 (황금2동),대구광역시 수성구 황금2동798-8 앞,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.845391,128.620644,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로32길 106-8 (황금동),대구광역시 수성구 황금2동836-7,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.843511,128.622636,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 희망로36길 56 (황금동),대구광역시 수성구 황금2동798-16,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.845763,128.620671,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 희망로36길 122-24 (황금2동),대구광역시 수성구 황금2동790-6,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.844971,128.621536,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 희망로36길 86(황금2동),대구광역시 수성구 황금2동788-5,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.845634,128.622294,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지범로17길 48 (지산1동),대구광역시 수성구 지산1동646-15,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.827462,128.630172,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지범로25길 12 (지산1동),대구광역시 수성구 지산1동1279-5,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.824443,128.637594,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지범로17길 90 (지산1동),대구광역시 수성구 지산1동1138-5,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.828329,128.627922,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 동대구로8길 11 (지산동),대구광역시 수성구 지산1동1001-1,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.833838,128.624734,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지산로3길 63 (지산동),대구광역시 수성구 지산2동1251-9,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.824117,128.629257,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지범로39길86-4 (범물1동),대구광역시 수성구 범물1동1265-2,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.822988,128.644876,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 범안로3길 53-19(범물2동),대구광역시 수성구 범물2동1341-5,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.818301,128.637075,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 상화로5길 43(상동),대구광역시 수성구 상동157-2(수성초교),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.836563,128.609491,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지범로17길 69(지산동),대구광역시 수성구 지산1동1140-41(지산초교),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.827575,128.628788,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 범물1동1267(범물초교),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.821589,128.646224,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 용학로40길 5(지산2동),대구광역시 수성구 지산2동1194-11(제일어린이집),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.821259,128.630102,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 무학로31길 70(지산1동),대구광역시 수성구 지산1동1036-5(두산초교),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.833673,128.626772,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 두산동149-11(맑음소공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.833725,128.618112,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산3동(사월동)646(사월어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.837649,128.721671,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 명덕로 494-6 (범어1동),대구광역시 수성구 범어1동774-22,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.852899,128.624151,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산3동(매호동)1333 (나래어린이공원),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.843101,128.699911,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로501길 17 (범어동),대구광역시 수성구 범어2동230-2,생활방범,1,200,178°,30,,053-666-2494,35.860708,128.637705,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 세진로3길 42 (범어동),대구광역시 수성구 범어2동403-1,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.863291,128.638016,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 청호로88안길 22 (범어동),대구광역시 수성구 범어4동64-58,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.855747,128.642011,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 국채보상로194길 43(범어2동),대구광역시 수성구 범어2동418-15,생활방범,1,200,122°,30,,053-666-2494,35.864953,128.636913,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로522길 81 (만촌동),대구광역시 수성구 만촌3동1070-1,생활방범,1,200,20°,30,,053-666-2494,35.854591,128.646003,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 신천동로 288 (수성동1가),대구광역시 수성구 수성1가동649-17,생활방범,1,200,95°,30,,053-666-2494,35.849934,128.609011,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 달구벌대로456길 39 (수성동1가),대구광역시 수성구 수성1가동671-42,생활방범,1,130,골목길 전방향,30,,053-666-2494,35.858265,128.611137,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로28길 70-7 (황금동),대구광역시 수성구 황금2동808-24,생활방범,1,200,94°,30,,053-666-2494,35.844796,128.618324,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 범물1동262,생활방범,1,200,305°,30,,053-666-2494,35.814931,128.650247,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 지범로48길 12 (범물동),대구광역시 수성구 범물2동475-1,생활방범,1,200,32°,30,,053-666-2494,35.816117,128.644335,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 수성로56길 37(수성2가동),대구광역시 수성구 수성2가동117,생활방범,1,200,3°,30,,053-666-2494,35.851031,128.615438,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 무열로 87(만촌2동),대구광역시 수성구 만촌2동978-20,생활방범,1,200,178°,30,,053-666-2494,35.866065,128.649467,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 상화로7길 50 (상동),대구광역시 수성구 상동87-18(수성초교),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.836902,128.610811,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)54-11(사월초교),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.834518,128.715031,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)66-2(사월초교),어린이보호,1,200,333°,30,,053-666-2494,35.834292,128.714234,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 효행로2길 75 (만촌동),대구광역시 수성구 만촌1동348-17(동문초),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.875209,128.649894,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 효행로2길 111 (만촌동),대구광역시 수성구 만촌1동262(동문초),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.875209,128.649894,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 천을로31길 16(매호동),대구광역시 수성구 고산3동(매호동)1001-1(매동초),어린이보호,1,130,골목길 전방향,30,,053-666-2494,35.844824,128.708528,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 고산로 160-6 (매호동),대구광역시 수성구 고산3동(매호동)1326(매동초),어린이보호,1,200,97°,30,,053-666-2494,35.844621,128.707001,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 청호로84안길 38 (범어동),대구광역시 수성구 범어4동88-38,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.854185,128.642571,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 동원로28길 51 (만촌동),대구광역시 수성구 만촌1동1328-8,생활방범,1,200,골목길 전방향,30,,053-666-2494,35.872337,128.638618,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 세진로12길 9 (만촌동),대구광역시 수성구 만촌2동1009-15,생활방범,1,130,골목길 전방향,30,,053-666-2494,35.863274,128.642791,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로13길 118 (상동),대구광역시 수성구 상동17(희망어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.839582,128.615274,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 수성로32길 99 (상동),대구광역시 수성구 상동54(청소년어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.836661,128.613446,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 두산동41(샛터어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.837888,128.620834,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 지산2동1184-5(현대어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.822425,128.625102,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 범물1동1279-3(보성어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.821105,128.643107,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 범물1동1302(배수지어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.816112,128.648212,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)580-2(청솔어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.835958,128.705977,2018-07-31
"대구광역시 수성구청",,대구광역시 수성구 고산1동(신매동)594-2(동서어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.834021,128.705484,2018-07-31
"대구광역시 수성구청",대구광역시 수성구 들안로40안길 7-20,대구광역시 수성구 황금2동750(동신어린이공원),어린이보호,1,200,골목길 전방향,30,,053-666-2494,35.847464,128.619161,2018-07-31
