"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대구광역시 달성군청",대구광역시 달성군 하빈면 기곡길 246-1,대구광역시 달성군 하빈면 기곡리 13,쓰레기단속,1,200,주택가,30,,053-668-2714,35.9327922,128.4406149,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 매곡리12길 37,쓰레기단속,1,200,매곡리 494,30,,053-668-2714,35.864258,128.468516,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 남리 576,쓰레기단속,1,200,주택가,30,,053-668-2714,35.725547,128.448041,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 성천로26길 33,대구광역시 달성군 화원읍 천내리 188-1,쓰레기단속,1,200,주택가,30,,053-668-2714,35.805661,128.496323,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 유가면 비슬로64길 48,대구광역시 달성군 유가면 유곡리 809-1,쓰레기단속,1,200,유곡리 809-1,30,,053-668-2714,35.672543,128.448953,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 옥포면 금계길 105,대구광역시 달성군 옥포면 교항리 1540,쓰레기단속,1,200,주택가,30,,053-668-2714,35.792118,128.442437,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 다사읍 서재본1길 14,대구광역시 달성군 다사읍 서재리 200-3,쓰레기단속,1,200,서재리 200-3,30,,053-668-2714,35.873293,128.495804,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 다사읍 대실역남로4길 4-31,대구광역시 달성군 다사읍 죽곡리 853-1,쓰레기단속,1,200,죽곡리 853-1,30,,053-668-2714,35.8495769454,128.465952326,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 구지면 창리중앙길 85,대구광역시 달성군 구지면 창리 423-10,쓰레기단속,1,200,창리 423-10,30,,053-668-2714,35.658234,128.411664,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 천내리 729-1,쓰레기단속,1,200,주택가,30,,053-668-2714,35.799744,128.504145,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 성천로30길 10,대구광역시 달성군 화원읍 천내리 114-8,쓰레기단속,1,200,천내리 114-8,30,,053-668-2714,35.807399,128.497219,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 비슬로128길,,쓰레기단속,1,200,주택가,30,,053-668-2714,35.693405,128.441955,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 현풍중앙로21길 37,대구광역시 달성군 현풍면 부리 467-2,쓰레기단속,1,200,부리 467-2,30,,053-668-2714,35.696738,128.442804,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 하빈면 하빈로 407,대구광역시 달성군 하빈면 현내리 888-1,쓰레기단속,1,200,현내리 888-1,30,,053-668-2714,35.901081,128.443698,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 옥포면 본리리 830-7,쓰레기단속,1,200,주택가,30,,053-668-2714,35.791338,128.458401,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 다사읍 서재로 140,대구광역시 달성군 다사읍 서재리 134-1,쓰레기단속,1,200,서재리 134-1,30,,053-668-2714,35.875966,128.497272,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 논공읍 논공로11길 18,대구광역시 달성군 논공읍 남리 1119,쓰레기단속,1,200,남리 1119,30,,053-668-2714,35.729465,128.440646,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 남리 224-78,쓰레기단속,1,200,주택가,30,,053-668-2714,35.728414,128.437293,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 논공읍 논공로5길 229,대구광역시 달성군 논공읍 북리 803-210,쓰레기단속,1,200,북리 803-210,30,,053-668-2714,35.731237,128.447461,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 유가면 휴양림길 375,대구광역시 달성군 유가면 양리 287-1,시설물관리,2,41,유치곤장군호국기념관 실내외,30,,053-668-2514,35.700108,128.498985,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 비슬로512길 58-5,대구광역시 달성군 화원읍 천내리 892-1,생활방범,16,200,화원시장,30,,053-668-2644,35.8012910065,128.499072,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 현풍로6길 5,대구광역시 달성군 현풍면 원교리 12-5,생활방범,15,200,현풍시장,30,,053-668-2644,35.694751,128.442243,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 원교리 378,시설물관리,1,200,현풍면 농기계임대사업장,30,,053-668-2974,35.683039,128.443605,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 하빈면 하빈로 577,대구광역시 달성군 하빈면 무등리 1053,시설물관리,1,200,하빈면 농기계임대사업장,30,,053-668-2974,35.9140204464,128.4496376533,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 옥포면 비슬로 2040,대구광역시 달성군 옥포면 교항리 2521-7,시설물관리,1,200,옥포면 농기계임대사업장,30,,053-668-2974,35.782421,128.446784,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 현풍동로 170,대구광역시 달성군 현풍면 성하리 228-2,시설물관리,14,41,달성종합스포츠파크,30,,053-282-4311,35.7017730576,128.443341012,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 현풍동로 180,대구광역시 달성군 현풍면 성하리 228-2,시설물관리,12,41,달성국민체육센터,30,,053-282-4311,35.701690366,128.441819268,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 현풍중앙로 130,대구광역시 달성군 현풍면 성하리 235-4,시설물관리,1,41,달성군민체육관,30,,053-282-4311,35.700488699,128.441324768,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 인흥1길 12,대구광역시 달성군 화원읍 명곡리 55,시설물관리,3,41,달성군민운동장,30,,053-282-4311,35.798008,128.503878,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 인흥1길 12,대구광역시 달성군 화원읍 명곡리 55,시설물관리,10,41,화원명곡체육공원,30,,053-282-4311,35.798008,128.503878,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 가창면 가창로 604,대구광역시 달성군 가창면 대일리 342,시설물관리,2,41,가창 체육공원,30,,053-282-4311,35.767503,128.650354,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 다사읍 다사로 441,대구광역시 달성군 다사읍 달천리 135,시설물관리,2,41,다사 체육공원,30,,053-282-4311,35.889959,128.477948,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 매곡리 1535,어린이보호,3,41,매곡공원,30,,053-668-3193,35.861693,128.469961,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 성천로30길 8,대구광역시 달성군 화원읍 천내리 114-7,생활방범,1,200,천내보성타운옆,30,,053-668-3193,35.8075232,128.4971057,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 비슬로495길 23,대구광역시 달성군 화원읍 설화리 557-4,생활방범,2,200,대백카센터앞,30,,053-668-3193,35.8009262,128.4887898,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 옥포면 김흥2리 470-3,생활방범,2,130,설티재 정상,30,,053-668-3193,35.744249,128.482353,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 문양리 976-3,생활방범,2,130,과적검문소앞,30,,053-668-3193,35.862107,128.430561,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 비슬로 480,대구광역시 달성군 현풍면 원교리 407,생활방범,2,130,달서소방서앞,30,,053-668-3193,35.6825307,128.4470113,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 가창면 가창로 175,대구광역시 달성군 가창면  삼산리 278-1,생활방범,2,130,영진교통앞,30,,053-668-3193,35.732778,128.665027,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 본리리 산126,생활방범,2,130,달성터널 앞,30,,053-668-3193,35.744547,128.480019,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 방천리 15-4,생활방범,2,130,하빈농장앞,30,,053-668-3193,35.890493,128.512506,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 구라리 1318-1,생활방범,2,130,정도기계앞,30,,053-668-3193,35.814936,128.493044,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 하빈면 대평리 79-3,생활방범,2,130,칠곡경계지점,30,,053-668-3193,35.937641,128.468804,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 구지면 대암리 566-8,생활방범,2,130,구지정수장 앞,30,,053-668-3193,35.622486,128.396253,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 천내13리 102-3,생활방범,3,200,성광지퍼앞,30,,053-668-3193,35.805183,128.494864,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 비슬로523길 4-3,대구광역시 달성군 화원읍 천내리 51-17,생활방범,3,200,들꽃 앞,30,,053-668-3193,35.8057037,128.502603,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 화원로1길 1,대구광역시 달성군 화원읍 천내리 38-1,생활방범,3,200,화원농협 동부지소,30,,053-668-3193,35.8052726,128.5005804,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 비슬로525길 46,대구광역시 달성군 화원읍 천내리 120,생활방범,3,200,화원유치원 앞,30,,053-668-3193,35.8083512,128.5010910,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 논공읍 논공로5길 57,대구광역시 달성군 논공읍 남리 224-44,생활방범,3,200,경북유통 앞,30,,053-668-3193,35.7285347,128.4389091,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 본리리 산15-1,생활방범,3,130,본리그린빌 ->수목원,30,,053-668-3193,35.801734,128.511321,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 서재리 1043-2,생활방범,2,130,동화아이위시 앞,30,,053-668-3193,35.868553,128.495091,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 옥포면 기세리 산19-2,생활방범,2,130,옥연지 가기전,30,,053-668-3193,35.783226,128.478484,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 천내리 454,생활방범,3,200,화원시장주차장 부근,30,,053-668-3193,35.801442,128.499421,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 천내리 529-2,생활방범,3,200,대구교도소 뒤,30,,053-668-3193,35.801287,128.503287,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 본리리 333-33,생활방범,3,200,화천교 옆,30,,053-668-3193,35.797386,128.510064,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 비슬로516길 22,대구광역시 달성군 화원읍 천내리 389-2,생활방범,3,200,화원초등학교 앞,30,,053-668-3193,35.8023041,128.4985160,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 비슬로520길 4,대구광역시 달성군 화원읍 천내리 425,생활방범,3,200,화원읍사무소 옆(우측),30,,053-668-3193,35.8038150,128.5001729,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 성암로 16-12,대구광역시 달성군 화원읍 본리리 80-2,생활방범,4,200,화동초등학교 앞,30,,053-668-3193,35.8015350,128.5089103,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 명곡리 146,생활방범,3,200,화원명곡초등학교 앞,30,,053-668-3193,35.796661,128.479065,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 논공읍 남리3길 2,대구광역시 달성군 논공읍 남리 617-43,생활방범,3,200,주공아파트 앞,30,,053-668-3193,35.7238797,128.4502620,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 논공읍 논공로9길 34,대구광역시 달성군 논공읍 남리 1075,생활방범,3,200,삼주아파트 앞,30,,053-668-3193,35.7305689,128.4396974,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 현풍면 현풍동로29길 33,대구광역시 달성군 현풍면 부리 398,생활방범,3,200,현풍명월가든 앞,30,,053-668-3193,35.6975530,128.4456940,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 원교리 1-4,생활방범,3,200,현풍양조장 앞,30,,053-668-3193,35.694634,128.443561,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 구지면 창리 429-4,생활방범,3,200,구지농협 앞,30,,053-668-3193,35.658309,128.412964,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 성산리 327-1,생활방범,2,130,사문진교,30,,053-668-3193,35.809628,128.478437,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 본리리 1-8,생활방범,3,130,대원고등학교 앞,30,,053-668-3193,35.806829,128.506697,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 본리리 113-4,생활방범,2,130,대구시립희망원,30,,053-668-3193,35.804932,128.511268,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 상리 1027-3,생활방범,2,130,Soil(보성주유소) 앞,30,,053-668-3193,35.748973,128.405458,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 구지면 응암리 1220-1,생활방범,1,200,GS25편의점 앞,30,,053-668-3193,35.656017,128.416079,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 구지면 응암리 1220-4,생활방범,2,200,옛날손순대국밥 옆,30,,053-668-3193,35.654666,128.416511,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 북리 1-24,생활방범,2,200,세븐일레븐 앞,30,,053-668-3193,35.729331,128.449439,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 북리 1-27,생활방범,2,200,명신산업 앞,30,,053-668-3193,35.730429,128.464161,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 북리 1047-3,생활방범,1,200,나이스 마트 앞,30,,053-668-3193,35.727644,128.449257,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 북리 833-181,생활방범,1,200,CU편의점 앞,30,,053-668-3193,35.727530,128.447979,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 북리 833-200,생활방범,2,200,철수자원 옆,30,,053-668-3193,35.727741,128.450412,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 삼리리 492-1,생활방범,2,200,㈜마루케미칼 옆,30,,053-668-3193,35.768123,128.408373,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 문양리 1066,생활방범,2,200,문양 마을 입구,30,,053-668-3193,35.870357,128.436408,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 박곡리 715,생활방범,2,200,농산물집하장 앞,30,,053-668-3193,35.886064,128.486490,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 성천로 216,대구광역시 달성군 화원읍 구라리 1590,생활방범,3,130,유전사카센터 앞,30,,053-668-3193,35.7981092,128.4907905,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 대리 60,생활방범,3,130,현풍IC 진입로,30,,053-668-3193,35.669929,128.440104,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 논공읍 금포리 1664-1,생활방범,3,200,남강섬유 앞,30,,053-668-3193,35.767267,128.427418,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 화원읍 천내리 715-2,생활방범,3,200,영진철공소 앞,30,,053-668-3193,35.800662,128.504954,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 세천리 289,어린이보호,4,200,세천늪공원,30,,053-668-3193,35.869360,128.475377,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 다사읍 세천리 1694-1,어린이보호,4,200,첨단산업단지 1공원,30,,053-668-3193,35.786247,128.445671,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 옥포면 간경리 966-36,생활방범,1,200,강형산업,30,,053-668-3193,35.795527,128.468397,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 옥포면 강림리 1224,어린이보호,2,200,4호 근린공원(돌미로 58),30,,053-668-3193,35.797116,128.500349,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 옥포면 돌미상업로1길 2,대구광역시 달성군 옥포면 교항리 2902,어린이보호,2,200,3호 근린공원,30,,053-668-3193,35.7822095025,128.441785708,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 옥포면 기세리 269-1,생활방범,2,200,간경교차로,30,,053-668-3193,35.790014,128.470596,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 금리 1158,어린이보호,2,200,옥녀공원,30,,053-668-3193,35.678720,128.464277,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 금리 1148-9,어린이보호,1,200,우주선공원,30,,053-668-3193,35.695313,128.467036,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 봉리 574,어린이보호,1,200,아폴로 공원,30,,053-668-3193,36.781517,127.569898,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 유가면 테크노공원로 60,대구광역시 달성군 유가면 봉리 624,어린이보호,3,200,테크노폴리스중앙공원,30,,053-668-3193,36.996117,127.103238,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 봉리 597-1,어린이보호,2,200,비슬공원,30,,053-668-3193,35.691424,128.451222,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 봉리 603-3,어린이보호,2,200,풍차공원,30,,053-668-3193,35.641532,128.409057,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 봉리 605-1,어린이보호,2,200,자연에너지공원,30,,053-668-3193,35.695306,128.466370,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 상리 916,어린이보호,1,200,과학관공원,30,,053-668-3193,35.696911,128.456776,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 쌍계리 626,어린이보호,2,200,비슬구천공원,30,,053-668-3193,35.694559,128.461769,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 유가면 쌍계리 620-3,어린이보호,1,200,만유인력공원,30,,053-668-3193,35.699216,128.459346,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 하빈면 묘리 731-6,생활방범,2,200,장춘산업 앞,30,,053-668-3193,35.906858,128.419456,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 중리 446-3,어린이보호,1,200,뫼비우스공원,30,,053-668-3193,35.698712,128.456853,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 부리 513,생활방범,2,200,남양회타운옆,30,,053-668-3193,35.697449,128.444717,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 부리 513-30,생활방범,2,200,아테네원룸옆,30,,053-668-3193,35.696217,128.443742,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 성하리  387-1,생활방범,1,200,현풍구마기사식당 앞,30,,053-668-3193,35.700787,128.437901,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 성하리  725-8,생활방범,2,200,성하3리 마을회관 앞,30,,053-668-3193,35.695786,128.442192,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 중리 483-3,어린이보호,2,200,고래들공원,30,,053-668-3193,35.695313,128.459309,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 중리 487-3,어린이보호,2,200,에코트리공원,30,,053-668-3193,35.689063,128.460835,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 현풍면 중리 506-3,어린이보호,2,200,포산공원,30,,053-668-3193,35.696525,128.465973,2019-06-25
"대구광역시 달성군청",,대구광역시 달성군 구지면 고봉리 314,생활방범,3,200,고봉보건지소 앞,30,,053-668-3193,35.649512,128.437794,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 가창면 가창로220길 25,대구광역시 달성군 가창면  용계리 41-1,생활방범,3,200,스마일마트 앞,30,,053-668-3193,35.8030812,128.6238063,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 화원읍 명곡로 12-7,대구광역시 달성군 화원읍 명곡리 105-2,생활방범,2,130,명곡시장 입구,30,,053-668-3193,35.7983425,128.4957341,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 다사읍 대실역북로5길 58,대구광역시 달성군 다사읍 매곡리 1522,생활방범,2,200,목촌돼지국밥 앞,30,,053-668-3193,35.8654735886,128.465053844,2019-06-25
"대구광역시 달성군청",대구광역시 달성군 다사읍 대실역북로 92,대구광역시 달성군 다사읍 매곡리 1521-18,생활방범,2,130,예전보리밥 앞,30,,053-668-3193,35.8638283352,128.465475246,2019-06-25
