"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구  산격동 산 1461 연암공원(주차장),시설물관리,1,200,,30,,053-665-2850,35.9001780,128.6043780,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 사수동 811 한강공원(한강공원내 물놀이장),시설물관리,1,200,,30,,053-665-2850,35.8982960,128.5135800,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 동호동 73 서리지수변생태공원,시설물관리,1,200,,30,,053-665-2850,35.9655970,128.5643810,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 동호동 73 서리지수변생태공원,시설물관리,1,200,,30,,053-665-2850,35.9655970,128.5643810,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 동호동 73 서리지수변생태공원,시설물관리,1,200,,30,,053-665-2850,35.9655970,128.5643810,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 동호동 73 서리지수변생태공원,시설물관리,1,200,,30,,053-665-2850,35.9655970,128.5643810,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 동호동 73 서리지수변생태공원,시설물관리,1,200,,30,,053-665-2850,35.9655970,128.5643810,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 동호동 73 서리지수변생태공원,시설물관리,1,200,,30,,053-665-2850,35.9655970,128.5643810,2019-07-10
"대구광역시 북구청 공원녹지과",대구광역시 북구,대구광역시 북구 동호동 73 서리지수변생태공원,시설물관리,1,200,,30,,053-665-2850,35.9655970,128.5643810,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 80, 관음공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.9410470,128.5446790,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 대현남로5길,,교통단속,1,200,,30,,053-665-3021,35.8824710,128.6052870,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 옥산로,,교통단속,1,200,,30,,053-665-3021,35.8840710,128.5867110,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 내곡로,,교통단속,1,200,,30,,053-665-3021,35.9015170,128.5132460,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 칠성시장로1길,,교통단속,1,200,,30,,053-665-3021,35.8743660,128.6032760,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 침산로32길,,교통단속,1,200,,30,,053-665-3021,35.8902690,128.5920950,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 태전로,,교통단속,1,200,,30,,053-665-3021,35.9255070,128.5433490,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 회전교차로,,교통단속,1,200,,30,,053-665-3021,35.8814580,128.6072920,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 416, 동아아울렛",,교통단속,1,130,,30,,053-665-3171,35.9330330,128.5490165,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 416, 동아아울렛",,교통단속,1,130,,30,,053-665-3171,35.9330330,128.5490165,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 412, 네오시티플라자",,교통단속,1,130,,30,,053-665-3171,35.9323030,128.5488860,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 412, 네오시티플라자",,교통단속,1,130,,30,,053-665-3171,35.9323030,128.5488860,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 416, 동아아울렛",,교통단속,1,130,,30,,053-665-3171,35.9330330,128.5490165,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 412, 네오시티플라자",,교통단속,1,130,,30,,053-665-3171,35.9323030,128.5488860,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 산격로 42, 산격3공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8943969,128.6054118,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성시장로 28, 칠성시장",,교통단속,1,80,,30,,053-665-3171,35.8768220,128.6044687,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성시장로 28, 칠성시장",,교통단속,1,41,,30,,053-665-3171,35.8768220,128.6044687,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 160, 산격시장 농협",,교통단속,1,80,,30,,053-665-3171,35.8993270,128.6101008,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 160, 산격시장 농협",,교통단속,1,41,,30,,053-665-3171,35.8993270,128.6101008,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 174, 산격시장 대구은행",,교통단속,1,80,,30,,053-665-3171,35.8987240,128.6116190,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 174, 산격시장 대구은행",,교통단속,1,41,,30,,053-665-3171,35.8987240,128.6116190,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구,"대구광역시 북구 대현동 274-17, 강남약국",교통단속,1,80,,30,,053-665-3171,35.8807860,128.6119790,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구,"대구광역시 북구 대현동 274-17, 강남약국",교통단속,1,41,,30,,053-665-3171,35.8807860,128.6119790,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구,"대구광역시 북구 대현동 274-17, 강남약국",교통단속,1,41,,30,,053-665-3171,35.8807860,128.6119790,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성시장로 28, 칠성시장",,교통단속,1,41,,30,,053-665-3171,35.8768220,128.6044687,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구,"대구광역시 북구 태전동 1067-3, 태전동 시외버스하차장",교통단속,1,80,,30,,053-665-3171,35.9329570,128.5399580,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구,"대구광역시 북구 태전동 1067-3, 태전동 시외버스하차장",교통단속,1,41,,30,,053-665-3171,35.9329570,128.5399580,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구,"대구광역시 북구 태전동 1067-3, 태전동 시외버스하차장",교통단속,1,41,,30,,053-665-3171,35.9329570,128.5399580,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 영송로 15, 대구보건대학교",,교통단속,1,80,,30,,053-665-3171,35.9276807,128.5435641,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 영송로 15, 대구보건대학교",,교통단속,1,41,,30,,053-665-3171,35.9276807,128.5435641,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 영송로 15, 대구보건대학교",,교통단속,1,41,,30,,053-665-3171,35.9276807,128.5435641,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔달로 147, 엠병원",,교통단속,1,80,,30,,053-665-3171,35.8894020,128.5662260,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔달로 147, 엠병원",,교통단속,1,41,,30,,053-665-3171,35.8894020,128.5662260,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔달로 147, 엠병원",,교통단속,1,41,,30,,053-665-3171,35.8894020,128.5662260,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 160, 산격시장 농협",,교통단속,1,41,,30,,053-665-3171,35.8993270,128.6101008,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 174, 산격시장 대구은행",,교통단속,1,41,,30,,053-665-3171,35.8987240,128.6116190,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 검단로 115, 유성아파트",,교통단속,1,80,,30,,053-665-3171,35.9077400,128.6199173,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 검단로 115, 유성아파트",,교통단속,1,41,,30,,053-665-3171,35.9077400,128.6199173,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 검단로 115, 유성아파트",,교통단속,1,41,,30,,053-665-3171,35.9077400,128.6199173,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 대현로20길 30, 대현동 동대구시장",대구광역시 북구 대현동 390,교통단속,1,41,,30,,053-665-3171,35.8811440,128.6089140,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 대현로20길 30, 대현동 동대구시장",대구광역시 북구 대현동 390,교통단속,1,41,,30,,053-665-3171,35.8811440,128.6089140,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 학정로 429, 참약국",,교통단속,1,41,,30,,053-665-3171,35.9430890,128.5632030,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 학정로 429, 참약국",,교통단속,1,41,,30,,053-665-3171,35.9430890,128.5632030,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 학정로 429, 참약국",,교통단속,1,41,,30,,053-665-3171,35.9430890,128.5632030,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 구암로32길 6-20(구암동), 대구은행",,교통단속,1,41,,30,,053-665-3171,35.9313060,128.5559830,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 구암로32길 6-20(구암동), 대구은행",,교통단속,1,41,,30,,053-665-3171,35.9313060,128.5559830,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 구암로32길 6-20(구암동), 대구은행",,교통단속,1,41,,30,,053-665-3171,35.9313060,128.5559830,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동암로 102, 동신빌딩",,교통단속,1,41,,30,,053-665-3171,35.9440220,128.5620350,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동암로 102, 동신빌딩",,교통단속,1,41,,30,,053-665-3171,35.9440220,128.5620350,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동암로 102, 동신빌딩",,교통단속,1,41,,30,,053-665-3171,35.9440220,128.5620350,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 학정로 427, 신한은행",,교통단속,1,41,,30,,053-665-3171,35.9427550,128.5631560,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 학정로 427, 신한은행",,교통단속,1,41,,30,,053-665-3171,35.9427550,128.5631560,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 학정로 427, 신한은행",,교통단속,1,41,,30,,053-665-3171,35.9427550,128.5631560,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 443 한영빌딩, 한영정형외과",,교통단속,1,41,,30,,053-665-3171,35.9353510,128.5485300,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 443 한영빌딩, 한영정형외과",,교통단속,1,41,,30,,053-665-3171,35.9353510,128.5485300,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 443 한영빌딩, 한영정형외과",,교통단속,1,41,,30,,053-665-3171,35.9353510,128.5485300,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 호국로 215, 행운보석",,교통단속,1,41,,30,,053-665-3171,35.9208520,128.5988030,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 호국로 215, 행운보석",,교통단속,1,41,,30,,053-665-3171,35.9208520,128.5988030,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 호국로 215, 행운보석",,교통단속,1,41,,30,,053-665-3171,35.9208520,128.5988030,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 대학로 83, 경북대북문",,교통단속,1,41,,30,,053-665-3171,35.8927960,128.6092252,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 대학로 83, 경북대북문",,교통단속,1,41,,30,,053-665-3171,35.8927960,128.6092252,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 대학로 83, 경북대북문",,교통단속,1,41,,30,,053-665-3171,35.8927960,128.6092252,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 59, 웨딩아일랜드",,교통단속,1,41,,30,,053-665-3171,35.9013900,128.5465450,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 59, 웨딩아일랜드",,교통단속,1,41,,30,,053-665-3171,35.9013900,128.5465450,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠곡중앙대로 59, 웨딩아일랜드",,교통단속,1,41,,30,,053-665-3171,35.9013900,128.5465450,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 234, KB은행",,교통단속,1,41,,30,,053-665-3171,35.8957854,128.6168297,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 234, KB은행",,교통단속,1,41,,30,,053-665-3171,35.8957854,128.6168297,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 234, KB은행",,교통단속,1,41,,30,,053-665-3171,35.8957854,128.6168297,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 270, 시티병원",,교통단속,1,41,,30,,053-665-3171,35.8935045762,128.6195763873,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 270, 시티병원",,교통단속,1,41,,30,,053-665-3171,35.8935045762,128.6195763873,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로 270, 시티병원",,교통단속,1,41,,30,,053-665-3171,35.8935045762,128.6195763873,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 대현로20길 30, 대현동 동대구시장",,교통단속,1,41,,30,,053-665-3171,35.8811440,128.6089140,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성시장로 133-3, 매일천막",,교통단속,1,41,,30,,053-665-3171,35.8854445,128.6002987,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성시장로 133-3, 매일천막",,교통단속,1,41,,30,,053-665-3171,35.8854445,128.6002987,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성시장로 133-3, 매일천막",,교통단속,1,41,,30,,053-665-3171,35.8854445,128.6002987,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔달로 165, 독일약국",,교통단속,1,41,,30,,053-665-3171,35.8890140,128.5680700,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔달로 165, 독일약국",,교통단속,1,41,,30,,053-665-3171,35.8890140,128.5680700,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔달로 165, 독일약국",,교통단속,1,41,,30,,053-665-3171,35.8890140,128.5680700,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 노원로 20, 오내과",,교통단속,1,41,,30,,053-665-3171,35.8909875,128.5652203,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 노원로 20, 오내과",,교통단속,1,41,,30,,053-665-3171,35.8909875,128.5652203,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 노원로 20, 오내과",,교통단속,1,41,,30,,053-665-3171,35.8909875,128.5652203,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 46, 관음상가 타운",대구광역시 북구 관음동 474-4,교통단속,1,41,,30,,053-665-3171,35.9378300,128.5446130,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 46, 관음상가 타운",대구광역시 북구 관음동 474-4,교통단속,1,41,,30,,053-665-3171,35.9378300,128.5446130,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 관음중앙로 46, 관음상가 타운",대구광역시 북구 관음동 474-4,교통단속,1,41,,30,,053-665-3171,35.9378300,128.5446130,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 침산로 154, 본죽",,교통단속,1,41,,30,,053-665-3171,35.8899580,128.5910086,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 침산로 154, 본죽",,교통단속,1,41,,30,,053-665-3171,35.8899580,128.5910086,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 침산로 154, 본죽",,교통단속,1,41,,30,,053-665-3171,35.8899580,128.5910086,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성동2가 302-94, 칠성공영주차장(구. 남일상회)",,교통단속,1,41,,30,,053-665-3171,35.8760120,128.5987530,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성동2가 302-94, 칠성공영주차장(구. 남일상회)",,교통단속,1,41,,30,,053-665-3171,35.8760120,128.5987530,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 칠성동2가 302-94, 칠성공영주차장(구. 남일상회)",,교통단속,1,41,,30,,053-665-3171,35.8760120,128.5987530,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔거천동로 80-1, 세종학원",,교통단속,1,41,,30,,053-665-3171,35.9314270,128.5553045,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔거천동로 80-1, 세종학원",,교통단속,1,41,,30,,053-665-3171,35.9314270,128.5553045,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 팔거천동로 80-1, 세종학원",,교통단속,1,41,,30,,053-665-3171,35.9314270,128.5553045,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 태암남로 1, 원대새마을금고",,교통단속,1,41,,30,,053-665-3171,35.9257470,128.5476220,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 태암남로 1, 원대새마을금고",,교통단속,1,41,,30,,053-665-3171,35.9257470,128.5476220,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 태암남로 1, 원대새마을금고",,교통단속,1,41,,30,,053-665-3171,35.9257470,128.5476220,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로 63(팔달동), 수산시장",,교통단속,1,41,,30,,053-665-3171,35.9021670,128.5401250,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로 63(팔달동), 수산시장",,교통단속,1,41,,30,,053-665-3171,35.9021670,128.5401250,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로 63(팔달동), 수산시장",,교통단속,1,41,,30,,053-665-3171,35.9021670,128.5401250,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로18길 34, 농산물도매시장 1문",,교통단속,1,130,,30,,053-665-3171,35.9028168,128.5430417,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로18길 34, 농산물도매시장 1문",,교통단속,1,41,,30,,053-665-3171,35.9028168,128.5430417,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로18길 34, 농산물도매시장 1문",,교통단속,1,41,,30,,053-665-3171,35.9028168,128.5430417,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로18길 34, 농산물도매시장 3문",,교통단속,1,130,,30,,053-665-3171,35.9028168,128.5430417,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로18길 34, 농산물도매시장 3문",,교통단속,1,41,,30,,053-665-3171,35.9028168,128.5430417,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 매천로18길 34, 농산물도매시장 3문",,교통단속,1,41,,30,,053-665-3171,35.9028168,128.5430417,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과","대구광역시 북구 동북로36길 14, 산격공영주차장",,시설물관리,1,41,,30,,053-665-3171,35.8980037,128.6106160,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 구암로 146(구암동 농협중앙회),,교통단속,1,130,,30,,053-665-3171,35.9315470,128.5564280,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 구암로 146(구암동 농협중앙회),,교통단속,1,130,,30,,053-665-3171,35.9315470,128.5564280,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 매전로 17(매천동 화성파크드림아파트 삼거리),,교통단속,1,130,,30,,053-665-3171,35.9096150,128.5434051,2019-07-10
"대구광역시 북구청 교통과",대구광역시 북구 매전로 17(매천동 화성파크드림아파트 삼거리),,교통단속,1,130,,30,,053-665-3171,35.9096150,128.5434051,2019-07-10
